"filename", "language", "Dart", "YAML", "Markdown", "C++", "Swift", "XML", "HTML", "Properties", "JSON", "Log", "Groovy", "JavaScript", "Java", "comment", "blank", "total"
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\cloud_firestore\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\generated\source\buildConfig\debug\io\flutter\plugins\firebase\auth\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 2, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\aapt_friendly_merged_manifests\debug\aapt\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\aapt_friendly_merged_manifests\debug\aapt\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\aar_metadata\debug\aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_auth\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\generated\source\buildConfig\debug\io\flutter\plugins\firebase\core\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 2, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\aapt_friendly_merged_manifests\debug\aapt\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\aapt_friendly_merged_manifests\debug\aapt\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\aar_metadata\debug\aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_core\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\generated\source\buildConfig\debug\io\flutter\plugins\firebase\storage\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 2, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\aapt_friendly_merged_manifests\debug\aapt\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\aapt_friendly_merged_manifests\debug\aapt\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\aar_metadata\debug\aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\firebase_storage\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_assets\AssetManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_assets\FontManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\generated\source\buildConfig\debug\io\flutter\plugins\flutter_plugin_android_lifecycle\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 2, 11
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\aapt_friendly_merged_manifests\debug\aapt\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\aapt_friendly_merged_manifests\debug\aapt\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\aar_metadata\debug\aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\flutter_plugin_android_lifecycle\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\generated\source\buildConfig\debug\io\flutter\plugins\imagepicker\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 2, 11
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\aapt_friendly_merged_manifests\debug\aapt\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\aapt_friendly_merged_manifests\debug\aapt\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\aar_metadata\debug\aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\incremental\packageDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\incremental\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\incremental\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\library_manifest\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\navigation_json\debug\navigation.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\packaged_manifests\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"c:\Users\surya\practice projects\flutter\notes_app\build\image_picker\intermediates\packaged_res\debug\xml\flutter_image_picker_file_paths.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\surya\practice projects\flutter\notes_app\build\web\assets\AssetManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\web\assets\FontManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\web\flutter_service_worker.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 29, 7, 263
"c:\Users\surya\practice projects\flutter\notes_app\build\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 15, 9, 71
"c:\Users\surya\practice projects\flutter\notes_app\build\web\main.dart.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74616, 0, 4546, 1, 79163
"c:\Users\surya\practice projects\flutter\notes_app\build\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\surya\practice projects\flutter\notes_app\build\web\version.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 123
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"c:\Users\surya\practice projects\flutter\notes_app\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\detailsPageNotifier.dart", "Dart", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 145
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\homePageNotifier.dart", "Dart", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\loginPageNotifier.dart", "Dart", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 94
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\profilePageNotifier.dart", "Dart", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 84
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\widgets\detailsPageWidgetsNotifier.dart", "Dart", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\Notifiers\widgets\profilePageWidgetsNotifiers.dart", "Dart", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 77
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\models\notesModel.dart", "Dart", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\models\userModel.dart", "Dart", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\services\FAuth.dart", "Dart", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 86
"c:\Users\surya\practice projects\flutter\notes_app\lib\core\services\Fstore.dart", "Dart", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 168
"c:\Users\surya\practice projects\flutter\notes_app\lib\generated_plugin_registrant.dart", "Dart", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 26
"c:\Users\surya\practice projects\flutter\notes_app\lib\locator.dart", "Dart", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\surya\practice projects\flutter\notes_app\lib\main.dart", "Dart", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 56
"c:\Users\surya\practice projects\flutter\notes_app\lib\pages\detailsPage.dart", "Dart", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 228
"c:\Users\surya\practice projects\flutter\notes_app\lib\pages\homePage.dart", "Dart", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 307
"c:\Users\surya\practice projects\flutter\notes_app\lib\pages\loginPage.dart", "Dart", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 147
"c:\Users\surya\practice projects\flutter\notes_app\lib\pages\profilePage.dart", "Dart", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 103
"c:\Users\surya\practice projects\flutter\notes_app\lib\themeData\theme_data.dart", "Dart", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 135
"c:\Users\surya\practice projects\flutter\notes_app\lib\widgets\customFAB.dart", "Dart", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\surya\practice projects\flutter\notes_app\lib\widgets\detailPageWidgets.dart", "Dart", 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 373
"c:\Users\surya\practice projects\flutter\notes_app\lib\widgets\homepageNotecard.dart", "Dart", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 108
"c:\Users\surya\practice projects\flutter\notes_app\lib\widgets\profilePageWidgets.dart", "Dart", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 234
"c:\Users\surya\practice projects\flutter\notes_app\lib\widgets\progressIndicator.dart", "Dart", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\surya\practice projects\flutter\notes_app\notes_app.iml", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\surya\practice projects\flutter\notes_app\pubspec.yaml", "YAML", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 16, 102
"c:\Users\surya\practice projects\flutter\notes_app\test\widget_test.dart", "Dart", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"c:\Users\surya\practice projects\flutter\notes_app\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 15, 9, 71
"c:\Users\surya\practice projects\flutter\notes_app\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"Total", "-", 2326, 39, 13, 1, 12, 5574, 94, 28, 10719, 171, 85, 149459, 52, 9573, 658, 178804
